age,gender,category,difficulty,noofquestions,correctcount,incorrectcount,noofattemptinquestionsinsublevel1,noofattemptinquestionsinsublevel2,noofattemptinquestionsinsublevel3,noofattemptinquestionsinsublevel4,noofcorrectquestionsinsublevel1,noofcorrectquestionsinsublevel2,noofcorrectquestionsinsublevel3,noofcorrectquestionsinsublevel4,avrgresponsetimeforsublevel1questions,avrgresponsetimeforsublevel2questions,avrgresponsetimeforsublevel3questions,avrgresponsetimeforsublevel4questions,quizmark,quizcompletationtime,readiness
7,female,division,advanced,15,13,2,3,3,1,5,0,2,0,2,48.45755988,80.74862687,36.44496077,60.02385336,8,36.40869093,1
9,male,substraction,advanced,15,14,1,1,3,2,4,0,3,1,2,17.39823465,19.41680943,19.16323418,51.23100442,9,14.93632018,1
12,male,substraction,beginner,15,14,1,1,3,1,4,1,1,1,3,4.275528314,6.712591035,18.69827679,18.00871052,8,0.152111189,1
8,male,substraction,advanced,15,13,2,3,1,3,3,2,0,3,0,22.76788038,41.02282881,12.51579239,24.48239878,9,13.48584942,1
14,female,multipication,beginner,15,15,0,3,2,1,5,1,0,0,0,13.97053638,16.07003327,24.35812495,32.41481055,10,17.56744321,1
13,female,multipication,advanced,15,13,2,2,3,3,4,2,2,2,4,13.57511096,76.04301949,82.87832045,79.66950517,7,25.93013529,1
11,male,addition,intermediate,15,15,0,2,1,1,1,2,0,0,0,8.586314511,22.80202353,18.44850272,43.01610504,10,7.910199455,1
10,female,division,beginner,15,15,0,3,1,2,5,1,0,1,1,23.32826508,33.17640061,6.901130452,41.63961842,10,1.136149362,1
13,male,substraction,beginner,15,13,2,3,1,2,1,0,0,2,0,4.101357748,5.106979745,15.84299224,24.98413247,7,21.19778159,1
11,female,addition,intermediate,15,14,1,2,3,1,3,2,2,0,3,8.11558867,17.32885583,5.598041758,17.05709642,9,8.184989657,1
6,female,addition,intermediate,15,14,1,3,1,1,3,3,0,0,3,10.61204702,4.103180422,15.52896495,22.64731634,7,13.8239734,1
3,female,multipication,beginner,15,15,0,2,3,1,2,2,3,1,0,10.25593333,14.29817483,35.04123902,20.98097052,10,5.279757034,1
4,male,division,beginner,15,12,3,1,2,1,1,1,0,0,1,25.9621766,6.00239788,42.67678377,11.65530559,9,12.58198209,1
6,male,multipication,beginner,15,12,3,1,1,3,2,1,1,1,2,7.925848241,5.10607887,27.91807846,45.39714944,9,9.814117951,1
3,female,addition,intermediate,15,15,0,2,2,1,2,1,2,0,0,8.624712036,11.8969835,32.47106775,18.97866277,9,15.95026277,1
5,male,multipication,advanced,15,15,0,3,3,2,2,3,2,0,1,24.33138623,58.95398795,68.21514067,29.46463992,7,17.03731254,1
8,male,division,advanced,15,15,0,2,1,1,5,1,1,0,0,89.96581258,110.0231869,83.17838002,84.20096016,7,17.79063138,1
13,female,addition,beginner,15,15,0,2,1,1,5,1,0,1,3,3.330561735,9.454780106,7.627444768,23.22293244,10,5.005616737,1
14,male,substraction,intermediate,15,13,2,3,1,3,1,2,0,0,0,7.756965273,3.861016874,19.71970854,38.36515111,9,5.203926513,1
11,female,division,intermediate,15,15,0,1,1,2,4,0,0,0,2,60.6969925,44.70434201,35.11103394,49.77483418,10,9.040806408,1
7,female,multipication,advanced,15,12,3,1,3,2,5,0,2,1,4,97.45644933,52.12569392,112.1755331,84.23834449,9,21.11628402,1
3,male,substraction,intermediate,15,12,3,3,3,1,3,3,2,0,0,9.262574881,13.97501461,21.1097604,26.74600691,10,4.089930435,1
5,male,division,intermediate,15,13,2,2,2,3,1,0,1,1,0,12.28212415,43.47690746,24.30856116,66.96982444,7,17.71950589,1
10,male,substraction,intermediate,15,12,3,1,3,2,1,0,2,1,0,2.050851489,17.53594792,12.40138832,24.26572261,7,21.09497498,1
11,male,substraction,beginner,15,15,0,2,2,1,3,1,0,0,3,3.417492716,10.1915293,29.63146353,7.194555857,10,24.85054137,1
10,female,addition,intermediate,15,13,2,1,1,3,2,1,0,0,0,5.292200561,7.844142749,14.39071676,32.57863108,10,29.68956875,1
14,female,substraction,beginner,15,15,0,3,2,1,1,1,2,0,1,2.91886289,8.253371236,3.122187621,14.34236877,10,16.84627178,1
4,male,multipication,advanced,15,14,1,1,3,1,3,0,0,0,0,40.10810357,70.58590608,12.69939598,85.84871914,9,26.34002619,1
15,female,addition,beginner,15,15,0,2,3,1,3,2,0,0,3,2.543256016,5.640553094,11.58240656,25.51412183,7,0.528233007,1
6,female,division,intermediate,15,12,3,2,3,3,5,1,3,3,1,32.388062,38.37744793,44.8824518,62.01479186,9,7.104471255,1
3,female,multipication,intermediate,15,15,0,3,1,3,1,0,0,2,1,37.24347414,54.12681271,44.7201609,67.69660706,8,4.145422944,1
15,female,multipication,intermediate,15,13,2,1,2,3,4,0,2,0,2,25.88312845,57.45866885,57.14574564,35.33698814,7,5.937486653,1
15,male,multipication,intermediate,15,13,2,2,1,3,2,1,0,2,1,3.684849367,3.703339152,32.08371602,62.54133736,9,12.71344379,1
14,male,substraction,advanced,15,15,0,3,1,2,4,1,1,1,0,25.75949527,30.67718518,36.06025699,19.15991787,8,30.93497538,1
10,male,substraction,beginner,15,15,0,2,2,1,3,0,2,0,3,2.481722134,7.134460447,3.23881042,21.50452376,7,29.52076234,1
15,male,substraction,beginner,15,13,2,1,1,3,1,1,1,3,0,1.841150361,9.740925482,16.0508537,7.154251865,9,13.13111552,1
9,male,substraction,advanced,15,15,0,1,3,1,1,0,0,0,1,29.95063214,15.46822493,52.28266344,57.85388777,7,9.052801725,1
11,male,substraction,advanced,15,15,0,1,2,1,1,0,2,1,0,23.65416585,15.40157658,50.62432275,41.18083618,9,10.05200388,1
6,female,substraction,advanced,15,14,1,2,2,2,4,0,1,1,3,31.04294134,26.84288444,44.80485853,28.20960891,8,19.85307901,1
14,female,division,intermediate,15,12,3,1,2,2,5,1,0,0,2,54.93778389,29.60309525,37.54423068,47.12337944,8,4.261295136,1
3,male,addition,advanced,15,12,3,3,2,2,4,0,2,0,4,26.78264827,19.10373305,42.90409236,34.85729539,10,5.346171563,1
7,male,division,intermediate,15,12,3,2,3,3,2,1,2,1,2,20.6537789,41.33604414,40.69413904,64.43713244,10,25.01163258,1
5,female,substraction,intermediate,15,14,1,3,3,3,5,2,0,1,1,6.866555524,10.77480921,15.69839191,20.46310517,8,5.668143404,1
10,female,division,advanced,15,13,2,3,2,3,1,2,0,1,0,103.3472029,72.33481572,48.04187289,146.9743984,7,12.85115273,1
10,female,division,beginner,15,14,1,3,3,2,4,3,2,1,4,22.54203109,14.78410918,32.0322927,28.3215828,9,8.088062036,1
9,male,division,advanced,15,15,0,3,2,2,1,2,0,2,1,69.89954462,78.07437047,77.25579961,135.7247771,8,20.24920146,1
14,female,substraction,intermediate,15,15,0,2,1,3,1,2,1,0,1,3.437109706,19.75388767,13.27487229,1.361874938,8,20.47652631,1
9,female,multipication,beginner,15,13,2,2,2,2,1,2,1,0,0,20.57720163,12.91466245,22.60714497,56.52985244,9,2.986191697,1
11,male,division,advanced,15,15,0,1,1,3,5,0,1,2,2,112.6482676,27.57710677,116.3600407,100.715005,10,38.72886968,1
4,female,addition,beginner,15,13,2,2,1,1,1,0,0,0,0,3.673478155,9.171672185,8.825531606,36.42052717,7,13.65920831,1
8,male,addition,beginner,15,15,0,1,1,1,5,0,1,0,4,3.389078464,6.109139045,28.86091259,20.4859611,7,21.93328088,1
13,female,addition,beginner,15,14,1,2,2,3,4,1,1,2,1,2.719433639,10.77227441,8.793165045,16.75343657,9,12.57927511,1
7,male,division,intermediate,15,14,1,1,2,3,5,0,0,2,3,28.13761285,53.29740064,32.60714272,50.33659612,10,23.77553264,1
11,male,multipication,advanced,15,15,0,3,1,1,2,3,0,1,1,65.68997036,8.451061933,13.55580697,36.59355721,7,15.58411191,1
8,female,substraction,beginner,15,12,3,3,3,1,3,2,2,0,3,2.801886354,9.600943985,2.691219298,18.48346494,9,19.11390381,1
6,male,multipication,intermediate,15,14,1,3,3,3,5,2,1,3,5,17.3105073,47.51855551,68.19370157,30.79626432,8,18.38151303,1
3,male,substraction,beginner,15,13,2,3,3,3,3,0,3,1,2,2.739358919,5.326049143,13.72653682,14.13619498,8,7.551803675,1
6,female,addition,advanced,15,15,0,3,1,3,1,0,0,0,1,18.3633881,35.67017898,33.43747352,5.8604607,7,9.602341002,1
4,male,division,intermediate,15,15,0,1,3,3,5,1,3,3,3,12.26596054,23.41009121,6.214008437,54.97269941,7,7.90538203,1
15,female,substraction,beginner,15,15,0,3,2,2,1,1,2,0,0,4.034957081,8.356857012,15.95649329,9.153551923,9,8.402612232,1
6,female,addition,advanced,15,15,0,2,3,2,3,0,1,0,1,9.233244442,28.4074461,12.40330289,44.07272879,7,8.147024473,1
8,male,addition,beginner,15,12,3,3,1,1,3,2,0,1,0,2.791191277,8.105179537,25.61700957,28.15966737,9,23.56509241,1
15,male,substraction,intermediate,15,12,3,1,2,3,1,0,2,1,0,8.454955419,13.34233977,20.83284715,5.602984821,10,4.300392681,1
10,female,division,beginner,15,15,0,3,3,3,5,0,1,2,1,15.10350176,24.39340118,8.927265375,35.71513245,10,15.72135573,1
15,male,substraction,advanced,15,14,1,2,2,1,3,0,0,0,1,26.44320656,23.17492239,35.26689777,22.25912252,10,8.276206357,1
3,female,substraction,intermediate,15,12,3,2,2,1,3,2,1,0,1,11.13095322,9.508798299,4.557155586,31.15001456,7,3.078686947,1
11,male,multipication,beginner,15,15,0,2,3,1,1,2,0,0,0,19.7801047,18.24447716,19.72643886,47.54765629,7,6.419609482,1
14,male,multipication,intermediate,15,14,1,1,1,2,3,0,0,2,0,32.71007939,50.70484561,43.56971129,53.11662903,8,17.84862566,1
10,female,substraction,advanced,15,15,0,3,1,1,4,1,0,0,3,21.94184856,10.10118826,38.62514152,55.59254175,9,22.28661467,1
10,female,multipication,advanced,15,12,3,3,2,3,2,2,0,2,1,78.44379547,68.273955,85.28938178,74.69053783,9,10.78262124,1
7,male,substraction,intermediate,15,14,1,3,3,2,1,2,3,2,1,8.284536259,18.13833164,30.1316807,26.5467682,7,23.98495667,1
11,male,addition,intermediate,15,12,3,3,1,1,3,3,1,0,0,7.301366453,3.840857147,12.30175889,10.50685605,8,21.95551178,1
3,male,substraction,advanced,15,12,3,1,3,2,3,1,2,0,1,19.61446371,21.88439151,19.7361551,49.35396836,9,5.916885907,1
12,female,addition,intermediate,15,13,2,3,1,3,5,3,1,2,2,4.221454118,16.58990503,18.92280699,28.45448903,9,15.94742025,1
9,male,division,advanced,15,14,1,1,3,2,2,0,3,2,2,63.44882033,33.41290821,83.31904776,35.35497947,8,33.85149509,1
12,male,addition,beginner,15,13,2,1,2,3,5,1,1,2,4,2.462798772,11.65518579,16.26899193,15.79746301,9,6.533493963,1
7,female,division,advanced,15,13,2,1,1,3,2,0,0,1,1,13.74227326,51.55024095,62.0856463,92.90532067,8,23.63740045,1
12,female,addition,beginner,15,15,0,3,2,3,5,3,2,3,5,2.584512702,9.671300756,9.871344431,27.97649033,7,13.50528842,1
6,female,addition,beginner,15,13,2,3,2,3,1,0,0,1,1,2.290596574,8.490433677,20.27572345,39.26960364,9,27.70842362,1
5,female,addition,advanced,15,14,1,3,3,2,3,3,3,0,3,30.01321771,19.43860721,21.39158408,54.2206133,10,18.72241545,1
6,male,division,beginner,15,13,2,2,1,1,5,0,1,0,0,14.78450282,23.78883858,45.96930648,31.32073227,8,2.940263661,1
14,female,multipication,advanced,15,15,0,1,1,2,4,1,1,0,3,58.3354458,34.52950387,94.09373602,61.69828014,7,36.81822139,1
4,male,substraction,advanced,15,15,0,3,3,3,4,3,3,3,0,24.06267581,21.13185263,27.13157897,42.39431718,10,34.67242154,1
15,male,multipication,intermediate,15,14,1,2,1,3,1,2,1,3,0,43.80967971,68.24913374,57.80719777,66.74533031,9,1.4884255,1
15,male,substraction,beginner,15,13,2,3,1,1,3,2,0,1,3,3.323018218,14.71058648,29.20011135,13.85605665,8,12.39150733,1
12,female,addition,advanced,15,14,1,3,1,1,2,1,1,0,0,24.1119155,34.68752904,38.94928409,36.9299822,10,20.40486173,1
4,female,multipication,beginner,15,14,1,1,3,3,3,1,1,3,0,16.55414355,28.00416853,33.09047528,35.95332604,10,25.6206229,1
13,male,substraction,advanced,15,14,1,1,2,1,4,0,1,0,4,18.50481981,20.50980675,36.84032003,21.89944709,9,27.46362954,1
12,male,substraction,intermediate,15,14,1,2,1,3,2,0,1,1,1,12.58952317,4.140393744,25.93353401,22.08007598,10,1.734348546,1
15,female,addition,intermediate,15,12,3,1,3,3,4,0,3,0,1,9.615659068,11.11792343,20.50736217,17.54201432,10,27.23378954,1
14,male,division,advanced,15,15,0,3,1,1,1,1,0,0,0,46.76208852,82.47958135,109.0747804,40.06771732,8,37.04777551,1
12,male,division,advanced,15,14,1,1,3,1,5,0,1,0,4,21.8060676,52.58265941,126.1423132,83.32635193,9,7.487952304,1
7,female,substraction,beginner,15,15,0,3,2,1,2,2,0,0,1,3.131283897,9.897008568,24.1344567,28.94535433,10,19.42553358,1
11,female,addition,beginner,15,15,0,2,2,1,4,0,0,0,4,3.816866126,8.045409702,10.1292058,30.84152265,8,27.95733399,1
7,female,addition,intermediate,15,14,1,1,3,2,2,1,0,0,2,13.00017868,22.07171615,29.47490596,31.52407432,10,28.44268726,1
3,female,substraction,beginner,15,14,1,1,3,1,4,1,0,1,1,1.583799099,10.58214307,8.624772102,24.17738676,10,6.648031866,1
8,female,addition,intermediate,15,12,3,2,1,2,1,1,1,0,1,7.905504479,12.19199148,17.17700032,15.02270707,8,8.845687579,1
9,male,division,advanced,15,15,0,3,2,1,2,3,1,1,2,48.34714575,90.68178176,98.43608875,129.8105116,7,9.927165234,1
6,female,multipication,beginner,15,12,3,2,1,1,2,0,1,0,1,26.59693704,14.38058692,11.63003188,25.75511487,10,7.165366947,1
10,male,addition,advanced,15,15,0,3,2,3,4,1,2,2,2,23.80573012,46.56753807,29.28146387,36.5189828,8,37.68910311,1
12,male,substraction,intermediate,15,12,3,1,3,3,2,0,1,1,1,13.55311463,16.08472525,25.9083697,10.35010101,7,2.274069393,1
6,male,addition,advanced,15,13,2,2,1,3,2,1,0,1,0,25.94275247,22.35353305,33.7912159,18.09299706,8,24.99303386,1
14,female,multipication,beginner,15,13,2,3,3,3,1,0,2,2,1,20.5057212,9.648768997,28.82133189,2.305776126,9,13.45221025,1
11,male,addition,beginner,15,12,3,1,2,3,4,0,2,2,0,3.999963176,12.09007609,12.04602996,17.25015311,9,25.83395194,1
8,male,addition,intermediate,15,13,2,2,1,2,2,2,1,0,1,13.69363463,24.38853318,29.69973525,27.60871626,8,7.835988215,1
4,male,division,beginner,15,15,0,3,3,1,3,0,3,0,0,3.521901835,16.96281443,41.37467047,27.09873168,8,26.46458118,1
6,female,addition,intermediate,15,14,1,3,2,3,2,2,1,2,0,10.33252085,9.367702251,19.54711415,20.32496953,7,9.900225267,1
13,male,multipication,advanced,15,12,3,3,1,1,1,0,0,1,0,58.63525133,96.77779586,90.49906295,84.60855491,9,9.203664111,1
13,male,addition,beginner,15,15,0,1,2,1,4,0,2,0,4,3.138144491,3.570046013,14.53859316,17.63279931,9,21.2754136,1
14,female,division,intermediate,15,14,1,3,2,2,4,0,2,1,0,34.74971306,16.61020729,52.71527689,35.99284909,7,13.25859525,1
8,male,addition,beginner,15,12,3,1,2,2,5,0,0,1,1,3.20737395,6.508828227,8.922617227,26.90895381,9,3.83592951,1
5,female,substraction,intermediate,15,13,2,1,3,2,1,1,0,2,0,4.112418934,13.73821113,13.80926248,12.86546596,10,13.67651661,1
10,female,substraction,intermediate,15,15,0,1,2,2,1,1,2,1,1,4.283870445,13.63716523,12.92702659,39.36790656,7,3.936472909,1
10,female,division,intermediate,15,15,0,1,2,2,3,1,1,2,1,35.68269899,65.42477121,27.22695364,67.26578392,9,1.557538957,1
5,female,substraction,beginner,15,12,3,2,3,2,1,1,1,0,1,2.897873834,5.565076251,24.81606802,3.163597052,7,27.38621922,1
8,male,multipication,beginner,15,15,0,3,3,3,3,0,1,3,0,10.86772315,12.74026908,29.37628838,40.8747374,7,6.973862491,1
15,male,multipication,intermediate,15,13,2,3,2,1,1,1,0,1,0,21.00265352,32.55461798,33.60680568,75.87624355,8,7.845967121,1
4,female,addition,advanced,15,12,3,1,3,1,4,1,0,1,4,3.686181834,21.36180061,48.42330612,26.43456826,9,35.28083739,1
7,male,multipication,advanced,15,13,2,2,2,2,2,2,2,0,0,53.82850722,41.16017237,61.91436559,116.2605308,9,27.38274097,1
7,female,division,intermediate,15,13,2,2,1,2,4,0,0,2,1,9.860923632,5.698017734,59.14965745,35.85130702,10,4.793741619,1
9,male,addition,beginner,15,13,2,2,1,1,2,1,1,1,0,2.512563131,13.3569662,13.3558632,27.75944562,10,7.581266436,1
9,female,division,beginner,15,15,0,2,3,1,5,2,3,0,4,12.37467596,30.30320777,7.770821258,21.86801351,7,20.63731583,1
3,female,division,beginner,15,12,3,3,3,1,3,3,1,0,0,19.37499742,17.05749363,31.74923837,32.32479908,10,0.440933119,1
8,female,division,intermediate,15,14,1,3,1,2,1,0,1,2,1,36.86281343,46.79120714,70.27908221,84.01664354,9,13.70816688,1
12,male,addition,intermediate,15,12,3,3,1,1,1,2,1,1,1,3.893147968,15.23726288,14.66984616,13.55877375,8,7.418394517,1
14,male,substraction,beginner,15,14,1,1,3,3,5,1,1,1,3,1.247975227,8.155520059,20.17493078,13.87791738,9,22.90841213,1
6,female,division,beginner,15,12,3,1,1,1,2,0,1,1,2,24.20636468,17.4615332,32.61888396,31.58650743,10,13.15889653,1
8,female,addition,advanced,15,12,3,3,1,3,3,3,0,2,1,22.03152292,9.430810549,25.72352661,32.12038045,9,33.33369631,1
11,female,multipication,advanced,15,13,2,3,2,2,1,0,2,0,1,62.68783466,65.1333084,86.28230902,70.91138054,7,36.48596831,1
3,male,multipication,advanced,15,15,0,3,1,1,5,3,0,0,3,58.86642681,6.593629924,81.58414949,77.9652675,9,29.84598883,1
9,female,substraction,advanced,15,15,0,2,3,2,2,0,0,2,1,9.299289242,17.71020444,29.79802055,46.1475055,8,12.31175261,1
15,female,multipication,beginner,15,15,0,2,1,3,1,1,0,2,1,11.69061493,30.87121467,24.09983155,18.21076371,7,20.76317444,1
12,female,multipication,intermediate,15,13,2,1,1,3,5,0,0,1,3,23.63177488,19.63488535,36.03300466,56.27598006,8,3.908331642,1
6,female,substraction,intermediate,15,12,3,3,1,3,5,0,0,2,5,6.016110577,2.715759074,15.16425813,22.20778092,7,6.656409424,1
6,female,addition,advanced,15,15,0,3,2,3,1,0,0,3,0,21.37813657,18.40172964,42.27129646,28.5063368,9,39.99755632,1
8,female,substraction,beginner,15,12,3,2,3,1,2,0,2,0,1,2.692652877,9.346191244,14.84388438,25.57731877,10,13.41299446,1
4,male,multipication,advanced,15,13,2,2,3,2,5,0,2,2,3,14.12401971,60.19690287,71.32510895,94.31319313,9,36.06712543,1
4,female,addition,advanced,15,13,2,3,2,3,4,0,0,1,2,29.88056605,20.88726616,31.36163288,42.34613479,8,27.77118807,1
10,female,multipication,beginner,15,12,3,3,3,1,1,0,2,1,0,10.93835641,19.66165462,2.218111589,59.83217753,10,14.01176651,1
9,male,substraction,beginner,15,13,2,3,3,3,3,3,2,2,2,3.202817752,6.332470459,19.69468459,23.08282086,7,21.46824769,1
6,male,multipication,advanced,15,13,2,2,1,2,5,0,0,2,2,89.78679397,1.49529633,68.62688463,100.6746743,7,24.37788752,1
9,male,substraction,advanced,15,14,1,2,2,2,5,2,0,1,3,10.94568963,33.76399933,30.06312066,42.36122344,8,11.91023509,1
14,male,multipication,beginner,15,14,1,3,1,1,5,1,0,1,2,15.38809516,10.78166671,46.39284114,35.79249032,9,24.05263445,1
7,male,addition,intermediate,15,14,1,2,3,2,2,0,0,1,1,9.620105691,15.16615855,13.36452234,22.04165903,8,24.15849,1
13,male,multipication,intermediate,15,13,2,2,2,3,5,1,1,0,0,43.71954206,40.29592061,44.54861727,55.53584828,8,13.87629235,1
13,male,division,intermediate,15,13,2,3,3,1,4,2,2,0,1,37.32196479,61.14514388,73.74917738,37.03192731,9,9.193765737,1
6,male,multipication,advanced,15,12,3,2,2,2,2,0,1,0,1,52.70801738,63.59172729,19.42819248,93.38901039,8,16.14582045,1
8,male,multipication,beginner,15,12,3,1,3,3,3,0,1,0,1,2.577388212,22.41006735,34.83156604,24.18334638,9,23.90591192,1
6,female,division,beginner,15,15,0,2,3,2,4,1,2,1,3,9.818616662,25.12827934,25.81585126,33.76818769,9,21.51863995,1
6,male,division,intermediate,15,13,2,1,3,1,3,0,0,0,0,50.98028903,63.81840564,40.41930285,55.57700838,10,5.245641199,1
15,female,multipication,intermediate,15,13,2,2,1,2,1,2,0,1,1,61.92398346,73.09194201,26.06515949,17.09921222,10,3.164597213,1
14,female,division,intermediate,15,15,0,3,3,1,2,1,3,0,0,55.80072736,22.25863984,67.51439449,46.24143882,7,12.37253052,1
15,male,substraction,advanced,15,14,1,2,3,2,1,2,2,0,0,26.96441139,32.08995582,44.37402875,8.41766401,9,17.52785473,1
5,male,multipication,advanced,15,14,1,1,2,3,4,0,0,3,3,39.91013385,103.7895877,38.96932253,65.25042035,9,35.06942303,1
15,female,substraction,beginner,15,13,2,1,1,3,1,0,0,2,0,2.493263511,4.028550703,11.56131724,5.678650905,9,8.829437504,1
11,male,addition,beginner,15,14,1,2,2,2,5,2,0,0,0,2.64948997,5.849071867,13.14651844,20.65651973,10,17.98584879,1
11,female,substraction,advanced,15,14,1,2,2,2,5,1,0,0,1,19.89824418,36.11711243,15.18884124,44.2130457,7,6.318932677,1
8,male,addition,advanced,15,13,2,3,1,2,5,3,1,1,2,20.6924683,33.44086296,12.14024118,45.06591892,9,7.090111056,1
5,male,substraction,beginner,15,12,3,2,3,3,5,1,3,3,3,3.736280961,10.75241289,16.16948579,26.98381065,8,20.96531941,1
11,male,addition,beginner,15,12,3,1,1,2,5,0,1,0,3,1.990909403,2.505247905,12.31546629,16.6264424,8,8.311498271,1
6,male,substraction,intermediate,15,14,1,3,3,3,2,2,1,0,2,9.305122256,9.473283837,17.24320267,3.502594645,9,23.48214841,1
14,female,multipication,advanced,15,14,1,2,3,3,2,0,0,1,1,87.79082368,112.5915064,51.91936614,63.27543668,7,10.36387501,1
9,female,addition,beginner,15,13,2,1,2,2,1,0,1,0,0,2.081960339,9.051706627,20.17792349,18.40897359,9,22.98983689,1
9,male,multipication,beginner,15,14,1,3,1,2,2,2,0,1,1,14.0000502,4.340711582,44.82284056,41.41432823,8,15.14228868,1
12,female,division,advanced,15,15,0,2,3,1,5,0,2,0,0,77.75382422,46.90433454,105.6469019,91.88261398,10,20.31521348,1
4,male,substraction,beginner,15,15,0,2,3,1,3,0,3,0,2,2.483256792,6.255598628,3.825023171,13.50740389,8,24.67893722,1
3,female,addition,intermediate,15,12,3,1,3,1,3,1,0,0,1,9.320994411,9.396628021,31.71794815,29.06562803,9,0.465970266,1
11,male,multipication,advanced,15,13,2,2,3,1,3,2,3,0,1,79.53722969,42.3044806,122.77168,51.82018538,10,30.37863678,1
13,male,multipication,intermediate,15,13,2,1,3,2,3,1,0,2,3,44.85099518,45.73080987,52.69590501,55.98371684,8,2.525990489,1
10,female,substraction,beginner,15,14,1,2,2,2,3,2,2,2,1,3.36373971,3.530494829,9.273832355,25.33153217,10,17.07095034,1
8,male,division,advanced,15,14,1,1,1,1,4,0,1,1,0,49.35791879,114.5952445,116.2095433,52.2595797,7,11.31450792,1
13,female,multipication,beginner,15,12,3,1,2,3,1,1,1,0,1,21.08186483,22.05018362,20.12496018,24.03315499,9,24.59930201,1
15,female,multipication,beginner,15,11,4,2,0,3,5,1,0,2,3,8.365303605,0,20.29994299,21.19586491,0,1.209050842,0
8,female,multipication,beginner,15,3,12,4,2,5,0,0,1,2,0,5.969480155,12.85541927,23.84493384,0,6,56.09814644,0
9,female,addition,beginner,15,0,15,1,5,4,2,1,3,4,2,8.533274185,18.3005653,17.92204878,26.91668145,6,19.372942,0
7,male,division,advanced,15,9,6,4,1,5,5,4,0,2,2,1.911581622,1.753381095,3.986957772,4.349176712,4,120.7404482,0
5,female,division,intermediate,15,13,2,0,4,0,2,0,3,0,1,0,2.20597362,0,3.762965717,2,21.14478532,0
6,male,multipication,intermediate,15,1,14,1,3,4,0,1,0,0,0,2.283765956,3.188083468,2.517853134,0,1,105.6843659,0
11,female,addition,advanced,15,12,3,5,0,2,4,5,0,0,4,2.142401128,0,4.0637899,4.505645149,4,111.7224546,0
10,male,division,advanced,15,9,6,1,3,2,3,0,3,1,3,2.379463363,3.492187001,3.6422705,4.750102928,5,54.84607738,1
8,female,multipication,advanced,15,9,6,5,1,0,3,0,1,0,3,2.631592813,1.580555613,0,3.391326435,8,8.003277832,0
13,female,multipication,beginner,15,0,15,1,5,4,1,0,2,1,1,8.458320322,15.29081807,18.38058731,15.94994359,10,54.13871561,0
14,male,multipication,intermediate,15,0,15,1,5,1,4,1,3,0,4,2.373035801,2.876960015,4.874193196,2.138117168,1,29.67098043,0
12,male,division,advanced,15,13,2,3,3,3,5,1,2,0,3,2.700680939,1.800340064,2.45326501,4.265811225,8,124.2362654,0
6,male,division,intermediate,15,10,5,5,0,3,0,5,0,0,0,3.539994309,0,2.424691738,0,5,40.57246003,0
11,female,substraction,intermediate,15,10,5,1,1,5,4,1,1,4,1,3.540575017,1.519779908,2.575709177,3.655633866,10,79.98043925,1
9,male,addition,intermediate,15,9,6,5,4,3,4,4,0,0,0,2.810804701,2.521980287,2.346192493,3.739786161,4,92.97761334,0
15,male,substraction,advanced,15,11,4,4,1,5,5,0,1,1,5,2.732600207,3.826651828,2.981091295,3.185031496,8,138.6696256,0
15,male,division,intermediate,15,0,15,0,5,0,5,0,4,0,0,0,2.908042406,0,3.159511384,10,106.3532198,0
8,female,substraction,beginner,15,1,14,2,3,0,1,0,1,0,0,8.927429602,16.88776051,0,8.116447317,1,103.3807594,0
11,female,multipication,advanced,15,11,4,3,3,2,1,2,0,2,0,3.198807537,2.252329904,1.681194951,1.37827691,5,9.216204013,0
7,female,division,advanced,15,12,3,4,5,1,1,4,2,0,1,2.569811641,3.510423021,4.939174686,3.872033187,10,56.83973277,0
11,male,substraction,beginner,15,12,3,4,4,4,5,2,0,0,3,10.01221586,12.0634924,9.545021761,32.07290912,4,122.5070302,0
7,male,division,intermediate,15,11,4,0,2,0,4,0,1,0,0,0,4.03599759,0,3.020915319,3,92.9622936,0
13,female,addition,beginner,15,12,3,3,4,0,5,2,0,0,3,12.62970655,12.35452561,0,25.87812246,9,121.2701626,0
3,male,substraction,advanced,15,8,7,2,3,0,2,2,3,0,0,2.35388357,1.673999532,0,3.033222413,4,65.68046219,0
11,male,substraction,intermediate,15,11,4,1,0,1,1,0,0,0,0,2.690420002,0,3.923616423,1.507548478,7,117.0100871,0
7,female,addition,intermediate,15,13,2,5,3,2,5,4,2,1,1,3.417293074,3.637506061,2.902438227,2.642650443,6,64.99352838,0
10,female,substraction,intermediate,15,0,15,0,1,0,2,0,1,0,1,0,1.936141998,0,1.722422573,7,45.39266686,0
7,female,multipication,advanced,15,4,11,4,3,4,4,2,0,4,1,2.490276566,3.906144023,4.134798952,3.706365368,4,64.55024596,0
9,male,substraction,advanced,15,14,1,5,1,2,2,1,0,1,2,1.837564711,2.656002126,4.730056121,4.264463437,10,67.31392284,0
6,female,division,advanced,15,8,7,2,1,5,4,1,1,2,4,1.617059027,4.915840993,3.204107746,4.014265222,9,70.14991967,0
11,male,division,beginner,15,15,0,2,5,0,3,0,4,0,2,7.824347879,12.42424916,0,14.82608013,1,91.20001088,0
3,male,multipication,intermediate,15,7,8,0,1,4,5,0,0,3,2,0,3.789740805,1.972989381,3.781452728,8,76.62833678,0
